Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status, Monthly Income ,Experience,Over Time,WorkLifeBalance,Performance Rating
1829,40,No,Travel_Rarely,Research & Development,12,Graduate,Life Sciences,2,Female,High,Healthcare Representative,1,Divorced," $4,448 ",2,No,3,3
1830,54,No,Travel_Rarely,Research & Development,7,Masters,Medical,4,Female,High,Research Scientist,4,Married," $6,854 ",4,No,2,3
1833,31,No,Travel_Frequently,Sales,7,Masters,Marketing,1,Female,High,Sales Executive,1,Married," $9,637 ",2,No,3,3
1834,28,No,Travel_Rarely,Research & Development,1,Graduate,Medical,3,Female,High,Research Scientist,1,Married," $3,591 ",1,No,3,4
1835,38,No,Travel_Rarely,Sales,2,Masters,Marketing,2,Female,Low,Sales Representative,4,Married," $5,405 ",2,Yes,2,4
1836,26,No,Travel_Rarely,Sales,10,Graduate,Medical,3,Male,High,Sales Executive,4,Single," $4,684 ",1,No,3,3
1837,58,No,Travel_Frequently,Research & Development,15,Masters,Life Sciences,1,Male,High,Research Director,3,Married," $15,787 ",2,Yes,3,3
1839,18,No,Non-Travel,Research & Development,14,Graduate,Medical,2,Female,High,Research Scientist,3,Single," $1,514 ",1,No,1,3
1842,31,Yes,Travel_Rarely,Human Resources,18,Doctorate,Human Resources,4,Male,Very High,Human Resources,1,Married," $2,956 ",0,No,3,3
1844,29,Yes,Travel_Rarely,Human Resources,13,Graduate,Human Resources,1,Male,Medium,Human Resources,1,Divorced," $2,335 ",4,Yes,3,3
1845,45,No,Non-Travel,Sales,2,Masters,Life Sciences,3,Female,High,Sales Executive,3,Married," $5,154 ",4,No,4,4
1847,36,No,Travel_Rarely,Research & Development,2,Masters,Medical,4,Female,High,Research Scientist,2,Married," $6,962 ",4,Yes,3,4
1849,43,No,Travel_Frequently,Sales,2,Masters,Life Sciences,1,Male,High,Sales Executive,4,Married," $5,675 ",1,No,3,4
1850,27,No,Travel_Frequently,Research & Development,5,Intermediate,Life Sciences,4,Female,High,Laboratory Technician,4,Single," $2,379 ",0,Yes,2,3
1852,29,No,Travel_Frequently,Research & Development,20,SSC,Medical,4,Male,High,Laboratory Technician,4,Married," $3,812 ",1,No,4,3
1853,32,No,Travel_Frequently,Sales,10,Masters,Marketing,4,Male,High,Sales Executive,4,Single," $4,648 ",8,No,4,3
1854,42,No,Non-Travel,Research & Development,10,Masters,Technical Degree,3,Male,High,Research Scientist,3,Married," $2,936 ",3,No,2,4
1856,47,No,Travel_Rarely,Research & Development,9,Masters,Life Sciences,2,Female,High,Laboratory Technician,3,Single," $2,105 ",4,No,3,3
1857,46,No,Travel_Rarely,Research & Development,2,Intermediate,Life Sciences,4,Male,High,Manufacturing Director,4,Divorced," $8,578 ",3,No,2,3
1858,28,No,Non-Travel,Human Resources,1,Intermediate,Life Sciences,3,Male,High,Human Resources,4,Divorced," $2,706 ",1,No,3,3
1859,29,No,Travel_Rarely,Research & Development,29,SSC,Life Sciences,4,Male,Low,Healthcare Representative,3,Divorced," $6,384 ",8,No,3,3
1860,42,No,Travel_Rarely,Research & Development,8,Graduate,Life Sciences,4,Male,High,Laboratory Technician,3,Single," $3,968 ",4,No,3,3
1862,32,Yes,Travel_Rarely,Sales,2,Masters,Marketing,3,Male,Medium,Sales Executive,2,Single," $9,907 ",7,Yes,2,3
1863,46,No,Travel_Rarely,Sales,3,Graduate,Technical Degree,1,Female,Very High,Sales Executive,1,Divorced," $13,225 ",2,No,3,3
1864,27,No,Travel_Rarely,Sales,23,SSC,Medical,2,Female,Medium,Sales Representative,3,Married," $3,540 ",1,No,3,4
1865,29,No,Travel_Rarely,Human Resources,6,SSC,Medical,4,Male,Medium,Human Resources,2,Married," $2,804 ",1,No,3,3
1866,43,No,Travel_Rarely,Research & Development,6,Graduate,Medical,1,Female,Medium,Manager,3,Married," $19,392 ",7,No,3,3
1867,48,No,Travel_Rarely,Research & Development,10,Graduate,Life Sciences,4,Male,Medium,Research Director,2,Married," $19,665 ",4,No,3,3
1868,29,Yes,Travel_Frequently,Research & Development,24,Intermediate,Life Sciences,4,Male,Medium,Research Scientist,4,Single," $2,439 ",1,Yes,2,4
1869,46,Yes,Travel_Rarely,Sales,10,Graduate,Life Sciences,3,Female,High,Sales Executive,2,Married," $7,314 ",5,No,3,4
1870,27,No,Travel_Frequently,Research & Development,15,Graduate,Life Sciences,4,Female,Medium,Research Scientist,1,Married," $4,774 ",0,No,2,3
1871,39,No,Travel_Rarely,Research & Development,19,Masters,Medical,4,Male,High,Research Scientist,4,Divorced," $3,902 ",8,No,3,3
1873,55,No,Travel_Rarely,Research & Development,2,Masters,Technical Degree,2,Male,Medium,Research Scientist,4,Married," $2,662 ",8,No,4,4
1875,28,No,Travel_Rarely,Sales,3,Graduate,Medical,2,Female,High,Sales Representative,2,Married," $2,856 ",1,No,3,3
1876,30,Yes,Travel_Rarely,Sales,9,Graduate,Medical,2,Male,High,Sales Representative,4,Single," $1,081 ",1,No,2,3
1878,22,Yes,Travel_Rarely,Research & Development,7,SSC,Life Sciences,4,Male,High,Research Scientist,2,Single," $2,472 ",1,Yes,3,4
1880,36,No,Travel_Rarely,Sales,10,Masters,Technical Degree,2,Female,Medium,Sales Executive,3,Married," $5,673 ",1,Yes,3,3
1881,31,No,Travel_Rarely,Research & Development,20,Graduate,Life Sciences,2,Male,High,Laboratory Technician,3,Divorced," $4,197 ",1,No,3,3
1882,34,No,Travel_Rarely,Sales,4,Graduate,Life Sciences,3,Male,High,Sales Executive,4,Married," $9,713 ",2,Yes,3,3
1883,29,No,Travel_Rarely,Research & Development,7,Graduate,Life Sciences,4,Male,High,Laboratory Technician,1,Single," $2,062 ",3,No,3,3
1885,37,No,Travel_Rarely,Research & Development,7,Masters,Medical,4,Male,High,Research Scientist,1,Married," $4,284 ",5,Yes,3,4
1886,35,No,Travel_Rarely,Research & Development,16,Intermediate,Medical,4,Female,Medium,Manufacturing Director,2,Married," $4,788 ",0,Yes,3,3
1888,45,No,Travel_Rarely,Research & Development,25,Intermediate,Life Sciences,2,Female,Medium,Manufacturing Director,4,Married," $5,906 ",0,No,2,3
1890,36,No,Travel_Frequently,Human Resources,2,SSC,Human Resources,2,Male,Medium,Human Resources,4,Single," $3,886 ",1,No,2,4
1892,40,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,1,Male,High,Manager,1,Divorced," $16,823 ",2,No,3,3
1893,26,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,2,Female,Medium,Research Scientist,3,Married," $2,933 ",1,Yes,2,3
1898,27,No,Travel_Rarely,Sales,2,Intermediate,Medical,1,Female,Very High,Sales Executive,3,Single," $6,500 ",0,No,2,3
1900,48,No,Travel_Frequently,Research & Development,22,Graduate,Medical,4,Female,High,Manager,4,Divorced," $17,174 ",3,No,3,3
1903,44,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,2,Male,Very High,Healthcare Representative,1,Married," $5,033 ",2,No,3,3
1905,34,Yes,Non-Travel,Research & Development,16,Masters,Technical Degree,4,Male,Low,Research Scientist,1,Married," $2,307 ",1,Yes,3,4
1907,56,Yes,Travel_Rarely,Research & Development,24,Intermediate,Life Sciences,1,Male,High,Laboratory Technician,4,Single," $2,587 ",1,No,3,3
1908,36,No,Travel_Rarely,Sales,17,Intermediate,Marketing,3,Male,Medium,Sales Executive,2,Married," $5,507 ",2,No,1,3
1909,41,No,Travel_Rarely,Sales,8,Graduate,Marketing,3,Female,High,Sales Executive,2,Married," $4,393 ",5,No,3,4
1911,42,No,Travel_Rarely,Research & Development,6,Graduate,Medical,3,Male,High,Research Director,1,Married," $13,348 ",9,No,4,3
1912,31,No,Travel_Rarely,Sales,10,Intermediate,Medical,3,Female,High,Sales Executive,4,Divorced," $6,583 ",2,Yes,3,3
1915,34,No,Travel_Rarely,Sales,3,SSC,Medical,4,Female,Medium,Sales Executive,4,Married," $8,103 ",3,Yes,2,3
1916,31,No,Travel_Rarely,Research & Development,4,Graduate,Medical,1,Female,Very High,Laboratory Technician,3,Divorced," $3,978 ",8,No,2,3
1918,26,No,Travel_Frequently,Research & Development,6,Graduate,Medical,3,Male,Very High,Laboratory Technician,4,Married," $2,544 ",0,No,3,3
1922,45,No,Travel_Frequently,Research & Development,1,Masters,Medical,2,Male,High,Healthcare Representative,3,Single," $5,399 ",4,No,3,3
1924,33,No,Travel_Rarely,Sales,10,Masters,Marketing,2,Male,High,Sales Executive,3,Single," $5,487 ",1,No,2,3
1927,28,No,Travel_Frequently,Sales,1,Intermediate,Life Sciences,3,Male,Medium,Sales Executive,4,Married," $6,834 ",1,Yes,3,3
1928,29,Yes,Travel_Frequently,Sales,24,Graduate,Technical Degree,3,Male,Very High,Sales Representative,1,Single," $1,091 ",1,No,3,3
1929,39,No,Non-Travel,Sales,21,Masters,Life Sciences,1,Female,Low,Sales Executive,3,Married," $5,736 ",6,No,3,3
1931,27,No,Travel_Rarely,Research & Development,2,Masters,Technical Degree,2,Male,High,Research Scientist,2,Married," $2,226 ",1,No,2,3
1932,34,No,Travel_Frequently,Research & Development,22,Masters,Medical,3,Male,Medium,Research Scientist,4,Married," $5,747 ",1,Yes,3,3
1933,28,Yes,Travel_Rarely,Sales,13,Intermediate,Marketing,4,Female,High,Sales Executive,3,Single," $9,854 ",3,Yes,3,3
1934,47,No,Non-Travel,Research & Development,14,Masters,Technical Degree,3,Male,High,Research Scientist,2,Married," $5,467 ",8,No,4,3
1935,56,No,Travel_Rarely,Sales,11,Doctorate,Marketing,4,Female,Medium,Sales Executive,1,Married," $5,380 ",4,No,3,3
1936,39,No,Travel_Rarely,Research & Development,9,Intermediate,Medical,1,Male,High,Manufacturing Director,1,Married," $5,151 ",1,No,3,4
1937,38,No,Travel_Frequently,Research & Development,8,Graduate,Medical,4,Female,Medium,Research Scientist,2,Divorced," $2,133 ",1,Yes,3,3
1938,58,No,Travel_Rarely,Sales,21,Graduate,Life Sciences,4,Female,High,Manager,4,Married," $17,875 ",4,Yes,2,3
1939,32,Yes,Travel_Frequently,Research & Development,5,Intermediate,Life Sciences,1,Female,Very High,Research Scientist,3,Single," $2,432 ",3,Yes,3,3
1940,38,No,Travel_Rarely,Research & Development,9,Intermediate,Life Sciences,2,Male,High,Research Scientist,4,Divorced," $4,771 ",2,No,4,3
1941,49,No,Travel_Frequently,Research & Development,2,SSC,Life Sciences,2,Male,High,Research Director,4,Married," $19,161 ",3,No,3,3
1943,42,No,Travel_Rarely,Sales,12,Masters,Marketing,2,Male,High,Sales Executive,4,Divorced," $5,087 ",3,Yes,3,3
1944,27,Yes,Travel_Frequently,Human Resources,22,Graduate,Human Resources,1,Female,Medium,Human Resources,2,Married," $2,863 ",1,No,3,3
1945,35,No,Travel_Rarely,Sales,18,Masters,Medical,2,Male,High,Sales Executive,1,Married," $5,561 ",0,No,1,3
1947,28,No,Non-Travel,Research & Development,16,Graduate,Medical,3,Male,High,Research Scientist,3,Single," $2,144 ",1,No,2,3
1948,31,No,Non-Travel,Research & Development,3,Intermediate,Medical,3,Male,High,Research Scientist,1,Divorced," $3,065 ",1,Yes,4,3
1949,36,No,Non-Travel,Research & Development,9,Masters,Life Sciences,1,Male,Very High,Laboratory Technician,2,Married," $2,810 ",1,No,3,4
1950,34,No,Travel_Rarely,Sales,1,Graduate,Marketing,1,Male,High,Sales Executive,4,Single," $9,888 ",1,No,2,4
1951,34,No,Travel_Rarely,Sales,13,Masters,Medical,4,Male,High,Sales Executive,3,Divorced," $8,628 ",1,No,2,3
1952,26,No,Travel_Rarely,Research & Development,1,Graduate,Medical,3,Male,High,Laboratory Technician,1,Single," $2,867 ",0,No,2,3
1954,29,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,1,Male,High,Healthcare Representative,1,Married," $5,373 ",0,No,2,3
1955,32,No,Non-Travel,Research & Development,15,Masters,Medical,3,Female,High,Healthcare Representative,4,Divorced," $6,667 ",5,No,3,3
1956,31,No,Travel_Frequently,Research & Development,1,Graduate,Life Sciences,4,Male,Low,Research Scientist,1,Married," $5,003 ",1,No,3,4
1960,28,Yes,Travel_Rarely,Research & Development,17,Graduate,Technical Degree,3,Male,Medium,Laboratory Technician,4,Divorced," $2,367 ",5,No,2,3
1961,38,No,Travel_Rarely,Sales,1,Graduate,Life Sciences,1,Male,Medium,Sales Representative,1,Single," $2,858 ",4,No,2,3
1962,35,No,Travel_Rarely,Sales,7,Masters,Life Sciences,3,Female,High,Sales Executive,4,Married," $5,204 ",1,Yes,3,3
1965,27,No,Travel_Rarely,Sales,9,Graduate,Marketing,4,Male,High,Sales Executive,4,Single," $4,105 ",1,No,3,3
1966,32,No,Travel_Rarely,Research & Development,5,Masters,Life Sciences,4,Male,Medium,Manufacturing Director,4,Single," $9,679 ",8,No,3,4
1967,31,Yes,Travel_Frequently,Sales,26,Masters,Marketing,1,Male,High,Sales Executive,4,Married," $5,617 ",1,Yes,3,3
1968,53,Yes,Travel_Rarely,Sales,24,Masters,Life Sciences,1,Male,High,Sales Executive,1,Single," $10,448 ",6,Yes,2,3
1969,54,No,Travel_Rarely,Research & Development,9,Intermediate,Life Sciences,1,Female,High,Research Scientist,3,Married," $2,897 ",3,No,2,3
1970,33,No,Travel_Frequently,Research & Development,7,Intermediate,Life Sciences,4,Male,High,Healthcare Representative,3,Divorced," $5,968 ",1,No,3,4
1971,43,No,Travel_Rarely,Research & Development,11,Graduate,Life Sciences,1,Male,High,Healthcare Representative,3,Married," $7,510 ",1,No,3,3
1972,38,No,Travel_Frequently,Human Resources,1,Masters,Medical,4,Male,High,Human Resources,2,Married," $2,991 ",0,Yes,3,3
1973,55,No,Travel_Rarely,Human Resources,26,Masters,Human Resources,3,Male,Very High,Manager,2,Married," $19,636 ",4,Yes,3,3
1974,31,No,Travel_Rarely,Research & Development,2,SSC,Medical,4,Female,Low,Laboratory Technician,4,Divorced," $1,129 ",1,Yes,3,3
1975,39,No,Travel_Rarely,Sales,15,Masters,Marketing,2,Male,High,Sales Executive,1,Single," $13,341 ",0,No,3,3
1976,42,No,Non-Travel,Research & Development,23,Intermediate,Life Sciences,4,Male,Medium,Research Scientist,3,Single," $4,332 ",1,No,3,3
1979,31,No,Non-Travel,Research & Development,10,Graduate,Medical,3,Female,High,Research Director,3,Married," $11,031 ",4,No,4,4
1980,54,No,Travel_Rarely,Research & Development,10,Graduate,Medical,3,Female,High,Manufacturing Director,1,Single," $4,440 ",6,Yes,3,3
1981,24,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,2,Male,Medium,Healthcare Representative,3,Single," $4,617 ",1,No,2,3
1982,23,No,Travel_Rarely,Research & Development,12,Intermediate,Medical,4,Male,High,Laboratory Technician,4,Single," $2,647 ",1,No,4,3
1985,40,No,Travel_Frequently,Research & Development,11,Graduate,Technical Degree,4,Female,High,Laboratory Technician,3,Married," $6,323 ",1,No,4,3
1986,40,No,Travel_Rarely,Sales,2,Intermediate,Marketing,2,Female,High,Sales Executive,2,Married," $5,677 ",3,No,3,3
1987,25,No,Travel_Rarely,Human Resources,2,Graduate,Human Resources,3,Female,High,Human Resources,2,Married," $2,187 ",4,No,3,3
1989,30,No,Travel_Rarely,Research & Development,1,Intermediate,Medical,4,Male,High,Laboratory Technician,2,Married," $3,748 ",1,No,2,3
1992,25,No,Travel_Rarely,Research & Development,2,SSC,Medical,4,Male,High,Laboratory Technician,3,Divorced," $3,977 ",6,Yes,2,3
1993,47,No,Travel_Rarely,Research & Development,25,Graduate,Medical,1,Male,High,Healthcare Representative,3,Single," $8,633 ",2,No,3,4
1994,33,No,Non-Travel,Research & Development,1,Intermediate,Medical,2,Male,Medium,Laboratory Technician,3,Divorced," $2,008 ",1,No,2,3
1995,38,No,Travel_Rarely,Sales,1,Masters,Life Sciences,4,Male,High,Sales Executive,2,Married," $4,440 ",0,No,3,3
1996,31,No,Travel_Rarely,Sales,2,Intermediate,Life Sciences,1,Male,High,Sales Representative,3,Married," $3,067 ",0,No,3,3
1997,38,No,Travel_Frequently,Research & Development,6,Masters,Life Sciences,1,Male,Medium,Manufacturing Director,3,Married," $5,321 ",2,No,3,3
1998,42,No,Travel_Rarely,Research & Development,18,Masters,Life Sciences,4,Male,High,Research Scientist,1,Divorced," $5,410 ",6,Yes,2,3
1999,41,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,4,Male,High,Research Scientist,4,Married," $2,782 ",3,No,3,4
2000,47,No,Non-Travel,Research & Development,1,SSC,Medical,3,Female,High,Research Director,2,Married," $11,957 ",0,No,1,3
2003,35,No,Travel_Rarely,Research & Development,11,Masters,Medical,4,Male,High,Laboratory Technician,3,Married," $2,660 ",7,Yes,3,3
2007,22,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,4,Male,High,Research Scientist,3,Single," $3,375 ",0,No,4,3
2008,35,No,Travel_Rarely,Research & Development,9,Masters,Medical,2,Male,High,Research Scientist,3,Single," $5,098 ",1,No,3,3
2009,33,No,Travel_Rarely,Research & Development,15,Intermediate,Medical,2,Female,High,Healthcare Representative,4,Married," $4,878 ",0,Yes,3,3
2010,32,No,Travel_Rarely,Research & Development,29,Masters,Life Sciences,3,Female,Medium,Laboratory Technician,2,Single," $2,837 ",1,No,3,3
2012,40,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,1,Male,High,Laboratory Technician,4,Married," $2,406 ",8,No,2,3
2013,32,No,Travel_Rarely,Sales,1,Masters,Medical,2,Male,Medium,Sales Representative,2,Married," $2,269 ",0,No,3,3
2014,39,No,Travel_Rarely,Research & Development,24,SSC,Life Sciences,1,Male,High,Research Scientist,4,Single," $4,108 ",7,No,3,3
2015,38,No,Travel_Rarely,Research & Development,10,Graduate,Medical,2,Female,Low,Research Director,3,Married," $13,206 ",3,No,3,3
2016,32,No,Travel_Rarely,Sales,1,Masters,Marketing,3,Female,High,Sales Executive,4,Married," $10,422 ",1,No,3,3
2017,37,No,Travel_Rarely,Research & Development,10,Graduate,Life Sciences,3,Female,Very High,Research Director,4,Married," $13,744 ",1,Yes,3,4
2018,25,No,Travel_Rarely,Sales,8,Intermediate,Medical,1,Female,High,Sales Executive,3,Divorced," $4,907 ",0,Yes,2,4
2019,52,No,Non-Travel,Sales,29,Masters,Life Sciences,1,Male,High,Sales Representative,4,Divorced," $3,482 ",2,No,2,3
2020,44,No,Travel_Rarely,Research & Development,1,Graduate,Medical,2,Male,High,Research Scientist,4,Single," $2,436 ",6,Yes,3,3
2021,21,No,Travel_Rarely,Sales,5,SSC,Medical,3,Male,High,Sales Representative,1,Single," $2,380 ",1,Yes,3,3
2022,39,No,Non-Travel,Research & Development,9,Graduate,Life Sciences,4,Male,High,Manager,4,Single," $19,431 ",2,No,2,3
2023,23,Yes,Travel_Frequently,Sales,9,Graduate,Marketing,4,Male,High,Sales Representative,1,Married," $1,790 ",1,No,2,3
2024,36,No,Travel_Rarely,Sales,3,Graduate,Medical,1,Female,Medium,Sales Executive,4,Married," $7,644 ",0,No,3,3
2025,36,No,Travel_Frequently,Research & Development,4,Intermediate,Life Sciences,4,Female,High,Manufacturing Director,2,Divorced," $5,131 ",7,No,3,3
2026,56,No,Non-Travel,Research & Development,1,Masters,Life Sciences,3,Male,High,Healthcare Representative,3,Divorced," $6,306 ",1,No,2,4
2027,29,Yes,Travel_Rarely,Research & Development,1,Masters,Medical,1,Male,High,Research Scientist,4,Married," $4,787 ",9,Yes,4,3
2031,42,No,Travel_Rarely,Research & Development,2,Graduate,Life Sciences,1,Male,High,Manager,3,Married," $18,880 ",5,No,2,3
2032,56,Yes,Travel_Rarely,Research & Development,7,Intermediate,Technical Degree,4,Male,High,Laboratory Technician,3,Married," $2,339 ",8,No,1,3
2034,41,No,Travel_Rarely,Research & Development,28,Masters,Life Sciences,1,Female,Medium,Manufacturing Director,2,Married," $13,570 ",0,No,3,4
2035,34,No,Travel_Rarely,Sales,28,Graduate,Marketing,4,Female,Medium,Sales Executive,3,Married," $6,712 ",1,No,3,4
2036,36,No,Non-Travel,Sales,15,Masters,Marketing,4,Male,Low,Sales Executive,4,Divorced," $5,406 ",1,No,2,4
2037,41,No,Travel_Rarely,Sales,3,Graduate,Life Sciences,3,Male,Medium,Sales Executive,2,Divorced," $8,938 ",2,No,3,3
2038,32,No,Travel_Rarely,Research & Development,2,Graduate,Technical Degree,4,Male,High,Research Scientist,1,Single," $2,439 ",1,No,3,3
2040,35,No,Travel_Rarely,Human Resources,26,Masters,Life Sciences,3,Female,High,Human Resources,4,Single," $8,837 ",1,Yes,3,3
2041,38,No,Travel_Rarely,Sales,10,Intermediate,Life Sciences,1,Female,High,Sales Executive,4,Married," $5,343 ",1,No,3,3
2044,50,Yes,Travel_Frequently,Sales,1,Masters,Life Sciences,2,Male,High,Sales Executive,3,Divorced," $6,728 ",7,No,3,3
2045,36,No,Travel_Rarely,Sales,11,Masters,Marketing,2,Female,Medium,Sales Executive,4,Married," $6,652 ",4,No,2,3
